codigo,nome,enderezo,concello,provincia,cpostal,telf,latitude,longitude,titularidade,concertado,dependente
15010137,CPR Ayala,Rúa Cristobal Colon 71,Narón,Coruña (A),15407,981380394,43.499924,-8.205451,Privada,Si,Non
15006481,CPR Compañía de María,Rúa SAN AMARO 18,Ferrol,Coruña (A),15403,981322796,43.484497,-8.229146,Privada,Si,Non
15004642,CPR Santa María del Mar,Avenida do Pasaxe 69,Coruña (A),Coruña (A),15006,981283000,43.335567,-8.388893,Privada,Si,Non
15027757,CEEPR Aspanaes,Rúa O CATECISMO 7,Coruña (A),Coruña (A),15008,981293552,43.330467,-8.406593,Privada,Si,Non
36015275,CEEPR San Francisco,Avenida DE EUROPA 94,Vigo,Pontevedra,36212,672150928,42.21166,-8.771918,Privada,Si,Non
36014234,CPR Atalaya - Cantabria,Rúa Cantabria 18,Vigo,Pontevedra,36205,986276012,42.233112,-8.696566,Privada,Si,Non
32020720,CPR Plurilingüe Miraflores,Urbanización MONTE ALEGRE,Pereiro de Aguiar (O),Ourense,32710,988256018,42.331615,-7.8147006,Privada,Si,Non
27006218,CPR Cervantes,Camiño DE PIPIN 25,Lugo,Lugo,27004,982218711,43.022064,-7.565994,Privada,Si,Non
15015597,CPR La Milagrosa,Avenida Barcelona 13,Santiago de Compostela,Coruña (A),15706,981520791,42.87208,-8.556981,Privada,Si,Non
15015421,CPR Juventud,Rúa Concheiros 43,Santiago de Compostela,Coruña (A),15703,981587597,42.88441,-8.533955,Privada,Si,Non
36015949,CPR San José,Edificio BARRIO O TELLEIRO 12 Bajo,Gondomar,Pontevedra,36378,986352995,42.10767,-8.801174,Privada,Si,Non
36013795,CPR CEBEM,Vía Hispanidade 33,Vigo,Pontevedra,36203,986419899,42.231808,-8.728656,Privada,Si,Non
36018033,CPR Plurilingüe Vigo,Camiño Coto do Coello 7,Redondela,Pontevedra,36812,986400762,42.28642,-8.64308,Privada,Si,Non
27011718,CPR Belarmino Fernández Iglesias,Ribas,Sober,Lugo,27466,982460469,42.46399,-7.6182218,Privada,Si,Non
15021974,EFAG Fonteboa,Rúa FEIRA NOVA s/n,Coristanco,Coruña (A),15147,981733051,43.187775,-8.751426,Privada,Si,Non
15013461,CPR San José,Avenida da Coruña 25,Pontedeume,Coruña (A),15601,981430063,43.404137,-8.165578,Privada,Si,Non
15009470,CPR Loyola,Curros Enriquez 8,Mugardos,Coruña (A),15620,981470265,43.458588,-8.249745,Privada,Si,Non
36014209,CPR Plurilingüe Andersen Augalonga,Camiño Escola Andersen 28,Vigo,Pontevedra,36315,986469412,42.161575,-8.72278,Privada,Si,Non
36011750,CPR Plurilingüe Don Bosco,"Rúa Estrada, 5 - Poligono de Coia",Vigo,Pontevedra,36209,986231149,42.220337,-8.741652,Privada,Si,Non
36011385,CPR Ntra. Señora de la Esperanza,Rúa Cambeses 18,Vigo,Pontevedra,36214,986274994,42.228264,-8.684059,Privada,Si,Non
36011257,CPR El Pilar,Rúa Venezuela 20,Vigo,Pontevedra,36203,986420022,42.233284,-8.722195,Privada,Si,Non
36010897,CPR Santa Cristina,Rúa Portela 87,Vigo,Pontevedra,36214,986251309,42.2276,-8.6975565,Privada,Si,Non
36010435,CPR Plurilingüe El Castro,"Gran Via, 171-173",Vigo,Pontevedra,36210,986481762,42.221592,-8.727478,Privada,Si,Non
36010216,CPR Plurilingüe Divino Salvador,Estrada ó Bao 49,Vigo,Pontevedra,36330,986490320,42.194214,-8.778843,Privada,Si,Non
36009147,CPR Santiago Apostol,A Montesiña,Soutomaior,Pontevedra,36691,986700086,42.336918,-8.58588,Privada,Si,Non
36006997,CPR Santo Tomás,"A Florida, Torneiros",Porriño (O),Pontevedra,36410,986337614,42.161743,-8.637346,Privada,Si,Non
36006705,CPR Plurilingüe Ntra. Sra. de los Dolores,"Rúa Alfonso XIII, 12 E 2 2-12",Pontevedra,Pontevedra,36002,986856650,42.432285,-8.651594,Privada,Si,Non
36005919,CPR Plurilingüe Ángel de la Guarda,Priegue (San Mamede),Nigrán,Pontevedra,36391,986368073,42.165783,-8.796778,Privada,Si,Non
36004113,CPR Plurilingüe Sagrado Corazón,Rúa Penatoares 1,Lalín,Pontevedra,36500,986780026,42.663914,-8.108548,Privada,Si,Non
36003996,CPR Plurilingüe San José,Camiño de Curras 2,Guarda (A),Pontevedra,36780,986611165,41.905815,-8.866154,Privada,Si,Non
27006255,CPR Plurilingüe Divino Maestro,Rúa Portugal 45,Lugo,Lugo,27004,982216844,43.01495,-7.567338,Privada,Si,Non
27006231,CPR Plurilingüe Divina Pastora,Praza da Milagrosa 10,Lugo,Lugo,27003,982214957,43.019318,-7.5649133,Privada,Si,Non
15020489,CPR Plurilingüe Montespiño,Rúa Montespiño 10,Culleredo,Coruña (A),15191,981284311,43.31704,-8.412417,Privada,Si,Non
15015779,CPR Plurilingüe Ntra.Sra. de los Remedios,Rúa das Orfas 5,Santiago de Compostela,Coruña (A),15703,981585850,42.877968,-8.543435,Privada,Si,Non
15014520,CPR Galaxia,Rúa Estatuto s/n,Ribeira,Coruña (A),15960,981871242,42.55432,-8.996644,Privada,Si,Non
15006882,CPR Valle Inclán I,Estrada de Xoane n.170-172,Ferrol,Coruña (A),15405,981330140,43.49623,-8.235986,Privada,Si,Non
15006390,CPR Plurilingüe Jesús Maestro,Rúa EMILIO ANTON N.9,Ferrol,Coruña (A),15401,981351318,43.48132,-8.241409,Privada,Si,Non
15004770,CPR Plurilingüe Esclavas Sagrado Corazón de Jesús,Rúa Paseo de Ronda 57,Coruña (A),Coruña (A),15011,981251800,43.36999,-8.415335,Privada,Si,Non
15004526,CPR Plurilingüe Sagrado Corazón,Rúa Mª Ana Mogas Fontcuberta 9,Coruña (A),Coruña (A),15008,981293250,43.328648,-8.404995,Privada,Si,Non
36024574,CEEPR Princesa Letizia,Rúa DUQUE DE TERRANOVA 7,Vilagarcía de Arousa,Pontevedra,36600,986565334,42.5903,-8.772567,Privada,Si,Non
36017031,CEEPR Santísimo Cristo del Amor,"Rúa TORNEIROS - RIBEIRA, POL.III 24 A B",Porriño (O),Pontevedra,36410,986332672,42.15237,-8.629241,Privada,Si,Non
15004861,CEEPR Nosa Señora De Lourdes - Aspronaga,Rúa Perez Lugin 10,Coruña (A),Coruña (A),15011,981251188,43.366154,-8.416363,Privada,Si,Non
36011312,CPR San Fermín,Travesa Vigo 96,Vigo,Pontevedra,36206,986272195,42.236946,-8.703123,Privada,Si,Non
27013624,CPR Landro-Viveiro,Rúa Nicolas Cora 60,Viveiro,Lugo,27850,982560906,43.6614,-7.592787,Privada,Si,Non
27006358,CPR Plurilingüe La Milagrosa,Praza de Ferrol 21,Lugo,Lugo,27001,982242010,43.013874,-7.5576763,Privada,Si,Non
15021883,CEIP de Vite I,Avenida BURGO DAS NACIONS s/n,Santiago de Compostela,Coruña (A),15705,981585908,42.891018,-8.54292,Pública,Non,Si
15020911,CPI Plurilingüe de Vedra,Avenida do Mestre Manuel Gomez,Vedra,Coruña (A),15885,981503034,42.773907,-8.483543,Pública,Non,Si
36002359,IES Antón Losada Diéguez,Rúa da Cultura s/n,Estrada (A),Pontevedra,36680,986570336,42.69289,-8.505112,Pública,Non,Si
36005774,CEIP Humberto Juanes,"Rúa Curros Enriquez, 2 (Vilamean)",Nigrán,Pontevedra,36350,986366052,42.14092,-8.807666,Pública,Non,Si
32016467,IES Sección de Sobradelo-Carballeda,"Rúa Candis, s/n (Sobradelo)",Carballeda de Valdeorras,Ourense,32330,988335093,42.41732,-6.9256997,Pública,Non,Si
36019980,ESMU Municipal de Vila de Cruces (Art. de Merza),Concello de Vila de Cruces,Vila de Cruces,Pontevedra,36590,986582017,42.791904,-8.169091,Pública,Non,Non
36016085,CMUS Superior de Vigo,Rúa Manuel Olivie 23,Vigo,Pontevedra,36203,986471144,42.22927,-8.723361,Pública,Non,Si
27016455,IES Sanxillao,Avenida DAS FONTIÑAS 171,Lugo,Lugo,27002,982252016,43.004913,-7.546599,Pública,Non,Si
36009524,CEP Pedro Caselles Beltrán,Tomiño (Santa María),Tomiño,Pontevedra,36740,986622153,41.98758,-8.749735,Pública,Non,Si
15020544,IES de Ortigueira,Rúa Constitución s/n,Ortigueira,Coruña (A),15330,981400100,43.68618,-7.8548384,Pública,Non,Si
36020040,ESMU Municipal do Porriño,Rúa Fernandez Areal s/n,Porriño (O),Pontevedra,36400,986337624,42.159046,-8.619325,Pública,Non,Non
15005521,CEIP Ramón de la Sagra,Ronda de Camilo Jose Cela 4,Coruña (A),Coruña (A),15008,981280208,43.3461,-8.404605,Pública,Non,Si
32016765,CIFP Portovello,Rúa Luís Trabazos (As Lagoas) 1,Ourense,Ourense,32004,988232649,42.346245,-7.858226,Pública,Non,Si
32001683,IES Martaguisela,Rúa A Coruña 22,Barco de Valdeorras (O),Ourense,32300,988320931,42.415615,-6.9933877,Pública,Non,Si
36020039,ESMU Municipal da Estrada,"Avenida Benito Vigo, 94 - 3",Estrada (A),Pontevedra,36680,986572492,42.688187,-8.485438,Pública,Non,Non
32016649,EDANPR Nati Fleta,"Rúa Curros Enriquez, 17 - 1º",Ourense,Ourense,32003,988372644,42.3432,-7.8630996,Privada,Non,Non
36018677,IES Luís Seoane,"Rúa LUXEMBURGO, S/N (MONTE PORREIRO)",Pontevedra,Pontevedra,36162,986857700,42.447865,-8.621576,Pública,Non,Si
15022127,CEIP da Igrexa,Rúa A IGREXA- BRENS,Cee,Coruña (A),15299,607612532,42.94885,-9.173918,Pública,Non,Si
15027873,IES Afonso X O Sabio,Rúa Río Sil 9,Cambre,Coruña (A),15660,981651025,43.30137,-8.356079,Pública,Non,Si
36024173,CRA María Zambrano,Rúa Escolas Pías s/n Baixo,Rosal (O),Pontevedra,36770,986610335,41.919075,-8.83365,Pública,Non,Si
15008039,CPI Cernadas de Castro,A Silva,Lousame,Coruña (A),15214,981822010,42.773563,-8.85692,Pública,Non,Si
27002997,CPI Plurilingüe Virxe do Monte,Feira do Monte,Cospeito,Lugo,27377,982520046,43.234467,-7.559307,Pública,Non,Si
36018173,IES de Teis,Avenida de Galicia 101,Vigo,Pontevedra,36216,986373811,42.251423,-8.690083,Pública,Non,Si
15025712,IES Antonio Fraguas Fraguas,Rúa Londres 10,Santiago de Compostela,Coruña (A),15703,981588498,42.881245,-8.530136,Pública,Non,Si
36024306,CMUS Profesional de Tui,Avenida  da Concordia s/n,Tui,Pontevedra,36700,986603625,42.05189,-8.642849,Pública,Non,Non
15025244,CPR Radio ECCA,Rúa Bugalla Marquesi,Coruña (A),Coruña (A),15008,981293658,43.345894,-8.4090185,Privada,Non,Non
15027319,IES de Sar,Rúa BERNARDO BARREIRO DE V.V. s/n,Santiago de Compostela,Coruña (A),15702,981563321,42.87447,-8.540165,Pública,Non,Si
36000405,CPI Alfonso VII,Rúa Jose Salgado 18,Caldas de Reis,Pontevedra,36650,986540137,42.60395,-8.637249,Pública,Non,Si
15027770,IES A Sardiñeira,Avenida da Sardiñeira,Coruña (A),Coruña (A),15007,981247316,43.34991,-8.41622,Pública,Non,Si
15027307,IES Isidro Parga Pondal,Muiño da Pintura,Carballo,Coruña (A),15100,981756808,43.221916,-8.69084,Pública,Non,Si
15001471,CEIP Praia Xardín,Rúa Praia Xardin s/n,Boiro,Coruña (A),15930,981845425,42.642673,-8.891673,Pública,Non,Si
32014501,CEIP Rodolfo Núñez Rodríguez,Rúa O Toural s/n,Vilardevós,Ourense,32616,988417003,41.909332,-7.31126,Pública,Non,Si
36019566,IES de Chapela,Camiño do Penisal 29,Redondela,Pontevedra,36320,986453330,42.266346,-8.66774,Pública,Non,Si
36018872,EPAPU Río Lérez,Avenida de Buenos Aires 26,Pontevedra,Pontevedra,36002,986861586,42.433292,-8.638966,Pública,Non,Si
27006000,CEIP Juan Rey,Campo do Tremoal s/n,Lourenzá,Lugo,27760,982121060,43.468716,-7.296676,Pública,Non,Si
15020568,CEIP Plurilingüe Labaca,"Rúa Juan Florez, 114-116",Coruña (A),Coruña (A),15005,981274019,43.360394,-8.4066925,Pública,Non,Si
36010587,CEIP de Sárdoma-Moledo,"Rúa do Marco, 30 (Moledo)",Vigo,Pontevedra,36214,986421490,42.207596,-8.70725,Pública,Non,Si
36014878,CEIP de Conmeniño,Meloxo s/n,Grove (O),Pontevedra,36989,986731814,42.487354,-8.874421,Pública,Non,Si
15027976,IES Poeta Añón,Rúa Poeta Añón 21,Outes,Coruña (A),15230,981850637,42.843327,-8.912231,Pública,Non,Si
36001343,CEIP San Xoán Bautista,"Rúa das Longas, 23 (Cerdedo)",Cerdedo,Pontevedra,36130,986753053,42.53356,-8.389037,Pública,Non,Si
32011305,CPI Plurilingüe Tomás de Lemos,Rúa do Ribeiro s/n,Ribadavia,Ourense,32400,988470239,42.29635,-8.141137,Pública,Non,Si
15026571,CPR Cofisad,Rúa Jose Luis Bugallal Marchesi 7,Coruña (A),Coruña (A),15008,981151936,43.34646,-8.4091015,Privada,Non,Non
15027253,CEIP Isaac Díaz Pardo,"Avenida Ribados, s/n (Carcabelos)",Culleredo,Coruña (A),15670,981663514,43.312576,-8.371925,Pública,Non,Si
15005026,CEIP Sanjurjo de Carricarte,Praza San Xose Monte Alto s/n,Coruña (A),Coruña (A),15002,981202120,43.37972,-8.405593,Pública,Non,Si
15022796,EEI de Tállara,Rúa Sanguiñal s/n,Lousame,Coruña (A),15214,981823132,42.74859,-8.868252,Pública,Non,Si
32008033,CEIP Plurilingüe de Luíntra,Carretera de San Estevo,Nogueira de Ramuín,Ourense,32160,988201047,42.41026,-7.7235174,Pública,Non,Si
15005014,CEIP Raquel Camacho,Rúa ANTONIO PEDREIRA RIOS 13-15,Coruña (A),Coruña (A),15010,981257154,43.36339,-8.4244,Pública,Non,Si
36014763,EEI de Romariz,Soutomaior (San Salvador),Soutomaior,Pontevedra,36691,986705568,42.341667,-8.566123,Pública,Non,Si
36009949,CEIP Javier Sensat,"Rúa Javier Sensat, 8 (O Castañal)",Vigo,Pontevedra,36208,986241150,42.220936,-8.762107,Pública,Non,Si
15026111,CRA de Narón,Lugar San Xiao s/n,Narón,Coruña (A),15578,981388782,43.530693,-8.16472,Pública,Non,Si
15023338,IES Praia Barraña,Avenida Compostela s/n,Boiro,Coruña (A),15930,981846054,42.642673,-8.893068,Pública,Non,Si
15001151,EMUSPR de Vedra,Santa Cruz de Ribadulla,Vedra,Coruña (A),15880,981512291,42.779552,-8.426632,Privada,Non,Non
15027411,IES de Cacheiras,Costenla 36,Teo,Coruña (A),15883,981806332,42.819927,-8.555699,Pública,Non,Si
36011798,IES Alexandre Bóveda,Rúa Cuntis s/n,Vigo,Pontevedra,36209,986292812,42.215294,-8.750545,Pública,Non,Si
36012742,CEIP de Vilaxoán,Rúa Cultura 4,Vilagarcía de Arousa,Pontevedra,36611,986503734,42.58271,-8.785028,Pública,Non,Si
36003807,CEIP Rosalía de Castro,Rúa Rosalia de Castro 22,Grove (O),Pontevedra,36980,986730823,42.492416,-8.867726,Pública,Non,Si
15014571,EEI Deán Grande,Avenida da Coruña,Ribeira,Coruña (A),15968,673437011,42.566956,-8.987739,Pública,Non,Si
36015135,CEIP A Sangriña,Paseo de Portugal 19,Guarda (A),Pontevedra,36789,986611045,41.900898,-8.862683,Pública,Non,Si
27013296,CEIP Manuel Mato Vizoso,Rúa Cuart de Poblet,Vilalba,Lugo,27800,982510502,43.292603,-7.682005,Pública,Non,Si
36018859,EEI Modia,Vilariño (Santo Adrián),Cambados,Pontevedra,36633,686147149,42.524147,-8.803552,Pública,Non,Si
32015669,CEIP Mestre Vide,Paseo Maestro Vide 4,Ourense,Ourense,32004,988238551,42.343945,-7.8607635,Pública,Non,Si
15015834,E.ART Mestre Mateo,Rúa Virxe da Cerca 32,Santiago de Compostela,Coruña (A),15703,981587757,42.881073,-8.540342,Pública,Non,Si
36024549,EMUSPR artística de Arcade,Lugar Barroncas,Soutomaior,Pontevedra,36991,,42.340103,-8.606943,Privada,Non,Non
32009116,IES 12 de Outubro,Avenida Santiago 2,Ourense,Ourense,32001,988213722,42.348736,-7.86815,Pública,Non,Si
36015020,CEIP de Randufe,As Chans do Carrasco,Tui,Pontevedra,36713,986600905,42.05536,-8.667846,Pública,Non,Si
15025281,CEIP de Olveira,Rúa A Igrexa 75,Ribeira,Coruña (A),15969,981865300,42.587135,-9.0485935,Pública,Non,Si
36013588,CPI do Toural,O Toural 34,Vilaboa,Pontevedra,36141,986708341,42.359856,-8.633811,Pública,Non,Si
15024586,EEI da Fonte Moura,Vigo (Santa María),Cambre,Coruña (A),,609509390,43.25567,-8.309359,Pública,Non,Si
15027897,CIFP Paseo das Pontes,Rúa San Pedro de Mezonzo 4,Coruña (A),Coruña (A),15004,981160196,43.362698,-8.415876,Pública,Non,Si
15013783,EEI de Caamaño,Rúa da Cruz,Porto do Son,Coruña (A),15996,687348640,42.65465,-9.0290985,Pública,Non,Si
15024598,EEI de Gontade,Gontade,Carballo,Coruña (A),15109,981756198,43.178112,-8.692932,Pública,Non,Si
15019086,CEIP Labarta Pose,"Rúa Mestre Platas, s/n (Baio Pequeno)",Zas,Coruña (A),15150,981718052,43.149273,-8.959065,Pública,Non,Si
36013886,EEI Saiar,Sequeiros,Caldas de Reis,Pontevedra,36656,617487384,42.597363,-8.689606,Pública,Non,Si
36010423,CEIP Valle-Inclán,Rúa Lavadores 16,Vigo,Pontevedra,36214,986273432,42.223305,-8.699663,Pública,Non,Si
15026765,CEIP Milladoiro,Rúa VENTORRILLO s/n,Malpica de Bergantiños,Coruña (A),15113,981707009,43.32086,-8.817515,Pública,Non,Si
15011105,CEIP de Mesón do Vento,O Meson do Vento,Ordes,Coruña (A),15689,981692803,43.14966,-8.380702,Pública,Non,Si
36008155,CPI Plurilingüe de Rodeiro,Rúa B 14,Rodeiro,Pontevedra,36530,986790028,42.648533,-7.9455667,Pública,Non,Si
32015581,EPAPU de Ourense,Rúa Alvarez de Sotomayor 4,Ourense,Ourense,32002,988243834,42.338463,-7.873163,Pública,Non,Si
15007266,CEIP Areouta,Sardiñeiro de Abaixo,Fisterra,Coruña (A),15153,981743608,42.943996,-9.234487,Pública,Non,Si
27006954,CEIP Álvaro Cunqueiro Mora,Avenida Buenos Aires s/n,Mondoñedo,Lugo,27740,982521062,43.431076,-7.3589087,Pública,Non,Si
15032595,CPR CENP,Avenida de La Habana 6-7,Coruña (A),Coruña (A),15011,,43.367973,-8.415406,Privada,Non,Non
36006377,CEIP Álvarez Limeses,Rúa Joaquin Costa 13,Pontevedra,Pontevedra,36001,986851780,42.429024,-8.640694,Pública,Non,Si
36014982,EEI O Grupo,Rúa CONCEPCIÓN ARENAL 40,Marín,Pontevedra,36900,986883151,42.39174,-8.697536,Pública,Non,Si
15003807,CEIP de Bormoio-Agualada,Campo da feira s/n,Coristanco,Coruña (A),15148,981734532,43.157658,-8.803804,Pública,Non,Si
15005336,CEE Nosa Señora do Rosario,Rúa Ronda Camilo Jose Cela 2,Coruña (A),Coruña (A),15008,981283496,43.347874,-8.403603,Pública,Non,Si
32016455,IES Julio Prieto Nespereira,Rúa do Instituto 1,Ourense,Ourense,32001,988218570,42.3564,-7.862051,Pública,Non,Si
32006747,CEIP de Manzaneda,Rúa Do Pendon s/n,Manzaneda,Ourense,32781,988333050,42.308815,-7.232287,Pública,Non,Si
15005038,CEIP de Prácticas,Paseo de Ronda 47,Coruña (A),Coruña (A),15011,981255330,43.36954,-8.421216,Pública,Non,Si
36002347,CEIP Pérez Viondi,Rúa PEREZ VIONDI 46,Estrada (A),Pontevedra,36680,986570054,42.687088,-8.491589,Pública,Non,Si
36018422,CEIP Plurilingüe de Atios,O Covelo,Porriño (O),Pontevedra,36418,986330715,42.15016,-8.616329,Pública,Non,Si
36018185,CEIP Plurilingüe Pintor Laxeiro,Rúa Federico Garcia Lorca 18,Vigo,Pontevedra,36210,986238043,42.218636,-8.73782,Pública,Non,Si
15027691,IES de Porto do Son,Rúa Fraga de Novio s/n,Porto do Son,Coruña (A),15997,981767494,42.731667,-8.990914,Pública,Non,Si
15019281,CPI de Zas,Rúa de Galicia 49,Zas,Coruña (A),15850,981718358,43.10595,-8.917638,Pública,Non,Si
32020859,EMUSPR EMBC,"Rúa Manuel Lezón 1, A Rapela-Casa da Musica 1",Celanova,Ourense,,,42.150272,-7.958531,Privada,Non,Non
36014428,IES Val Miñor,Rúa Paradellas 15,Nigrán,Pontevedra,36350,986366050,42.136154,-8.800783,Pública,Non,Si
32009165,CEIP As Mercedes,Praza das Mercedes,Ourense,Ourense,32005,988243581,42.337856,-7.8623915,Pública,Non,Si
32010601,CEIP Plurilingüe Manuel Bermúdez Couso,Avenida do Castelo s/n,Pobra de Trives (A),Ourense,32780,988330029,42.337997,-7.2543564,Pública,Non,Si
36020350,IES Pintor Colmeiro,Estrada de Pontevedra - As Ferreiras s/n,Silleda,Pontevedra,36540,986580904,42.688843,-8.249326,Pública,Non,Si
36015950,CEIP da Espiñeira-Aldán,Rúa Espiñeira 4,Cangas,Pontevedra,36946,986329509,42.28547,-8.81321,Pública,Non,Si
36016668,CEP de Caldelas,O Foxo,Tui,Pontevedra,36721,986629064,42.06333,-8.568443,Pública,Non,Si
36001975,CEIP Pío Cabanillas Gallas,Rúa O Castro,Dozón,Pontevedra,36518,986780472,42.56832,-8.047971,Pública,Non,Si
36018446,CEIP da Armenteira,Lugar Vilar 64-A,Meis,Pontevedra,36192,986718081,42.468822,-8.741877,Pública,Non,Si
32016790,IES Castro de Baronceli,Rúa CAMIÑO TUELAS 9,Verín,Ourense,32600,988411212,41.926105,-7.4404745,Pública,Non,Si
15027800,IES Imaxe e Son,Rúa Someso 6,Coruña (A),Coruña (A),15008,981173181,43.338238,-8.413854,Pública,Non,Si
15026789,CEIP Baíñas,Baíñas (Santo Antoíño),Vimianzo,Coruña (A),15127,981741101,43.02998,-9.023679,Pública,Non,Si
36020374,IES Valadares,Rúa Clara Campoamor s/n,Vigo,Pontevedra,36315,986465143,42.167057,-8.707757,Pública,Non,Si
36024860,CAD COEN Centros de Formación,Rúa Estrada 24,Pontevedra,Pontevedra,,,0.0,0.0,Privada,Non,Non
15027617,CMUS Profesional Xan Viaño,Avenida DO MAR - CARANZA 2-4,Ferrol,Coruña (A),15406,981333317,43.48465,-8.21067,Pública,Non,Si
15002591,IES Monte Neme,Fontecaldeira s/n,Carballo,Coruña (A),15100,981701159,43.21229,-8.704391,Pública,Non,Si
15032261,ESMU Municipal  de Ordes,Ordes (Santa María),Ordes,Coruña (A),15680,981682312,43.07817,-8.410812,Pública,Non,Non
15032145,IES de Pastoriza,"Rúa do Lagarto, esq. Furoca s/n",Arteixo,Coruña (A),15140,981647517,43.33369,-8.463442,Pública,Non,Si
36013370,EEI de Samieira,Camiño Tarrío,Poio,Pontevedra,36992,986741219,42.420288,-8.739447,Pública,Non,Si
36019050,IES de Beade,Camiño de Outeiro 10,Vigo,Pontevedra,36312,986200111,42.201668,-8.715752,Pública,Non,Si
15021317,CPI Pecalama,Pontepedra,Tordoia,Coruña (A),15683,981690054,43.08812,-8.552492,Pública,Non,Si
15032649,EEI do Milladoiro,Travesa do Porto (Milladoiro) s/n,Ames,Coruña (A),15895,981538463,42.84677,-8.579979,Pública,Non,Si
15002578,CEIP Fogar,Rúa Vila de Ordes s/n,Carballo,Coruña (A),15100,981700294,43.2191,-8.684172,Pública,Non,Si
15027125,IES de Viós,Lugar de Poceiro 8,Abegondo,Coruña (A),15318,981673195,43.202614,-8.285016,Pública,Non,Si
36015007,CEIP de Cedeira,Estrada do Cruceiro 75,Redondela,Pontevedra,36812,986401564,42.276722,-8.624953,Pública,Non,Si
27013314,IES Santiago Basanta Silva,Cidade Cultural M. Fraga Iribarne,Vilalba,Lugo,27800,982512160,43.29359,-7.680975,Pública,Non,Si
15025611,IES Monte das Moas,Rúa José María Hernansaez 23,Coruña (A),Coruña (A),15009,981284377,43.350418,-8.394198,Pública,Non,Si
27013636,IES María Sarmiento,Rúa Misericordia 58,Viveiro,Lugo,27850,982560449,43.6678,-7.6013913,Pública,Non,Si
27010064,CEIP Rosalía de Castro,Avenida Rio Azumara s/n,Pol,Lugo,27270,982345063,43.134624,-7.3534017,Pública,Non,Si
36024495,CRA de Vilaboa Consuelo González Martínez,Rúa TOURAL 13,Vilaboa,Pontevedra,36141,618554594,42.35981,-8.636504,Pública,Non,Si
15025670,CEIP Plurilingüe Isidro Parga Pondal,"Camiño do Saber, s/n (Porto de Santa Cruz)",Oleiros,Coruña (A),15179,981614976,43.3472,-8.342604,Pública,Non,Si
